Column1,id,county_new,county,year,NO2_annualMean,NO2_hrOver200,NO_annualMean,O3_annualMean,O3_daysOver120,O3_dailyMaxAnnualMean,O3_dailyHourlyMax,O3_daily8HrMax,PM10_annualMean,PM10_daysOver50,PM2_5_annualMean,BL,EWZ,Shape__Area,death_rate,cases,deaths,cases_per_100k,deaths_per_100k,fully_vaccinated,Population_density,NO2_totMean,NO_totMean,O3_totMean,PM10_totMean,PM2_5_totMean
2627,249,Uelzen,LK Uelzen,2017,6.638155,0,1.00593,51.33849,0,74.47249,144.62,129.6112,12.39263,7,8.669779,Niedersachsen,92566,1461591003,4.074464348,2847,116,3075.643325,125.3159908,0.699,63.33235484,7.2198014,0.99695305,54.048737,14.82878601,10.7214777
2628,249,Uelzen,LK Uelzen,2018,6.518819,0,1.051186,58.98195,4,83.13334,177.29,167.7929,15.4346,1,10.02346,Niedersachsen,92566,1461591003,4.074464348,2847,116,3075.643325,125.3159908,0.699,63.33235484,7.2198014,0.99695305,54.048737,14.82878601,10.7214777
2629,249,Uelzen,LK Uelzen,2019,6.694731,0,0.6030354,56.62001,1,79.80889,196.39,166.085,13.62345,3,8.177919,Niedersachsen,92566,1461591003,4.074464348,2847,116,3075.643325,125.3159908,0.699,63.33235484,7.2198014,0.99695305,54.048737,14.82878601,10.7214777
2630,261,Unna,LK Unna,2010,26.46791,0,9.769576,38.22753,0.531057722,74.13841495,178.9267142,161.2110872,23.79091,12,17.13087,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2631,261,Unna,LK Unna,2011,25.59501,0,12.89918,36.11721,0.550483684,74.1690189,178.9363889,161.2283233,24.04998,22.5,17.61332,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2632,261,Unna,LK Unna,2012,24.48445,0,10.04418,36.87464,0.669343849,74.35627298,178.9955852,161.3337847,20.15483,8.5,15.19942,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2633,261,Unna,LK Unna,2013,23.74396,0,10.74661003,39.70743,0,68.39879,177.724,152.2202,24.31812,13,15.83122,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2634,261,Unna,LK Unna,2014,27.83934,0,34.29582,44.8158,0,67.65082,155.3475,142.9008,22.16073,5.5,17.09561,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2635,261,Unna,LK Unna,2015,26.81214,0,33.9084,49.03855,3,72.64338,229.371,199.5516,21.77536,9.5,17.01711,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2636,261,Unna,LK Unna,2016,27.47411,0,36.3021,46.79909,0,69.74494,230.8145,192.8892,20.62216,1.5,16.01438,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2637,261,Unna,LK Unna,2017,26.37338,0,31.18443,46.7173,0,69.94557,196.4025,179.9132,21.36872,5,15.95474,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2638,261,Unna,LK Unna,2018,26.21897,0,34.06537,53.69029,0.5,80.91171,213.3995,193.3743,20.80746,4,18.49172,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2639,261,Unna,LK Unna,2019,21.17234,0,9.773471,48.9877,0,77.10138,194.657,181.3625,15.62256,1.5,16.52819,Nordrhein-Westfalen,393618,542477531.5,2.23933128,22730,509,5774.63429,129.313192,0.715,725.5931853,25.618161,22.2989137,44.097554,21.467083,16.687658
2640,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2010,21.81713,0,7.648734,46.96568,1.515068149,75.68863964,179.4167837,162.0841729,23.13538,26,13.4235529,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2641,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2011,19.54895,0,10.73867,41.58169,1.589335154,75.80564099,179.4537711,162.150068,22.94954,27,13.52633533,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2642,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2012,19.52782,0,9.685176,43.86331,1.697353779,75.97581514,179.5075679,162.24591,20.94205,14,13.38315003,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2643,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2013,19.24668,0,9.383899017,46.49189,0,72.08207,149.3632,138.4483,19.76649,14,13.2127946,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2644,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2014,19.00739,0,17.43116,46.49398,0,70.71449,154.965,146.7648,19.19318,16,13.46978026,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2645,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2015,18.48677,0,15.48699,51.72278,1,75.42672,177.1418,161.1695,17.18441,9,13.1082436,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2646,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2016,17.58591,0,17.16858,47.41197,0,69.20099,158.1754,142.1507,16.67576,4,13.16768213,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2647,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2017,16.02386,0,15.4232,48.81162,0,70.14029,154.9849,139.3873,15.75932,9,13.24249273,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2648,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2018,17.58901,0,15.97137,53.47835,0,78.90267,170.226,162.6377,16.85961,5,13.20007969,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2649,430,Unstrut-Hainich,LK Unstrut-Hainich-Kreis,2019,14.89839,0,8.131299,51.03001,0,77.52114,156.0395,147.9927,14.59192,1,12.68435541,ThâˆšÂºringen,101698,978649370.6,3.129236331,8852,277,8704.202639,272.3750713,0.621,103.9166867,18.373191,12.7069078,47.785128,18.705766,13.24184667
2650,144,Unterallgäu,LK Unterallgäu,2010,20.27647663,0.008115633,12.3368134,51.90535212,2.04148414,76.51796324,179.6789561,162.5512476,18.32071635,5.035504285,13.57519852,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2651,144,Unterallgäu,LK Unterallgäu,2011,20.81643441,0.008407818,12.29345631,51.95685345,2.062493257,76.55106131,179.6894194,162.5698884,18.35990822,6.317274957,13.59988264,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2652,144,Unterallgäu,LK Unterallgäu,2012,19.88041157,0.007901312,10.97866565,52.33514084,2.21680932,76.79417314,179.7662738,162.7068089,18.10809788,6.317274957,13.45282433,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2653,144,Unterallgäu,LK Unterallgäu,2013,19.828225,0.007873073,10.96920877,52.20505926,2.163744699,76.71057434,179.7398459,162.6597261,17.9612599,7.260474042,13.3610434,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2654,144,Unterallgäu,LK Unterallgäu,2014,19.96780213,0.007948601,10.9498728,52.07244734,2.109647866,76.62534938,179.7129039,162.6117274,18.03573242,5.777160875,13.3968941,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2655,144,Unterallgäu,LK Unterallgäu,2015,19.93822162,0.007932594,11.76322748,52.26742334,2.189185091,76.75065351,179.7525161,162.6822986,17.90029414,5.777160875,13.32064697,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2656,144,Unterallgäu,LK Unterallgäu,2016,19.68849563,0.007797461,10.83048034,51.99561698,2.078306195,76.57597325,179.6972947,162.5839188,17.87427598,7.260474042,13.30349428,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2657,144,Unterallgäu,LK Unterallgäu,2017,19.08406426,0.007470388,10.10731749,52.86932981,2.434722851,77.13747736,179.8748019,162.9001576,17.64015966,5.035504285,13.15446829,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2658,144,Unterallgäu,LK Unterallgäu,2018,19.49264695,0.007691483,9.843078255,52.99961057,2.487868728,77.22120417,179.9012703,162.9473125,17.92741788,5.575618327,13.34478191,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2659,144,Unterallgäu,LK Unterallgäu,2019,19.05608361,0.007455247,10.22828975,53.30899603,2.614077395,77.42003518,179.9641264,163.0592941,16.97651268,5.237046847,12.74717878,Bayern,146164,1229170262,1.603382962,11351,182,7765.934156,124.5176651,0.663,118.9127369,19.80288618,11.03004102,52.39158297,17.91043751,13.32564132
2660,3,Vechta,LK Vechta,2010,18.95065965,0.0073982,10.35640777,49.58353218,1.094336205,75.02581227,179.2072454,161.7108689,18.03650072,6.072822325,13.34081841,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2661,3,Vechta,LK Vechta,2011,19.14247143,0.007501994,10.94038534,49.63907126,1.116992455,75.06150526,179.2185289,161.7309712,18.46213477,9.729838743,13.56726642,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2662,3,Vechta,LK Vechta,2012,18.42296165,0.007112649,9.357086175,49.98706155,1.258949321,75.28514622,179.2892281,161.8569257,17.9196463,6.727746887,13.24410097,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2663,3,Vechta,LK Vechta,2013,17.88837349,0.00682337,8.928512975,50.41217633,1.432367843,75.55835235,179.3755962,162.0107952,17.50558436,5.035504285,13.01633712,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2664,3,Vechta,LK Vechta,2014,18.15189276,0.006965967,9.257298836,50.15096185,1.325809731,75.39047911,179.3225268,161.9162491,18.0457731,9.61997661,13.33093271,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2665,3,Vechta,LK Vechta,2015,17.51457651,0.006621099,8.884426302,50.45499203,1.4498338,75.58586848,179.3842948,162.0262923,17.46593509,7.38267158,12.95832593,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2666,3,Vechta,LK Vechta,2016,17.82570713,0.006789459,8.834068331,50.03474155,1.278399584,75.31578846,179.298915,161.8741833,17.43912931,6.34535354,12.96798201,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2667,3,Vechta,LK Vechta,2017,17.36180771,0.006538432,8.541684307,50.65130743,1.529917412,75.71203339,179.4241791,162.0973483,17.36825005,5.690428899,12.89803805,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2668,3,Vechta,LK Vechta,2018,16.83360937,0.00625261,8.363956515,51.3002228,1.794631672,76.12906818,179.5560155,162.3322221,16.98543082,5.690428899,12.70780113,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2669,3,Vechta,LK Vechta,2019,16.46384338,0.00605252,8.346118728,51.55473701,1.898456523,76.2926354,179.6077237,162.4243431,16.66423354,5.035504285,12.46994335,Niedersachsen,143698,813275121.3,0.933345904,10607,99,7381.452769,68.89448705,0.699,176.690515,17.85559031,9.180994528,50.3768804,17.58926181,13.05015461
2670,250,Verden,LK Verden,2010,16.75772746,0.006211549,9.02646132,49.09896342,0.896664419,74.71439719,179.1087983,161.5354801,17.12709654,6.23962962,12.81041985,Niedersachsen,137574,788466533.9,1.292035398,5650,73,4106.880661,53.0623519,0.699,174.4829921,16.16482328,8.339743944,49.659197,16.89971493,12.65566853
2671,250,Verden,LK Verden,2011,16.98033563,0.006332007,9.285452402,49.11456154,0.903027412,74.72442155,179.1119673,161.5411258,17.53134344,7.888141034,13.02722057,Niedersachsen,137574,788466533.9,1.292035398,5650,73,4106.880661,53.0623519,0.699,174.4829921,16.16482328,8.339743944,49.659197,16.89971493,12.65566853
2672,250,Verden,LK Verden,2012,16.45407161,0.006047233,8.305317228,49.39648834,1.018034774,74.90560586,179.1692447,161.6431687,17.09139853,6.036711215,12.76726055,Niedersachsen,137574,788466533.9,1.292035398,5650,73,4106.880661,53.0623519,0.699,174.4829921,16.16482328,8.339743944,49.659197,16.89971493,12.65566853
2673,250,Verden,LK Verden,2013,16.1231824,0.00586818,8.078959289,49.70381536,1.143403737,75.10311399,179.2316826,161.7544052,16.76301803,5.035504285,12.58756432,Niedersachsen,137574,788466533.9,1.292035398,5650,73,4106.880661,53.0623519,0.699,174.4829921,16.16482328,8.339743944,49.659197,16.89971493,12.65566853
