,county,year,NO2_annualMean,NO2_hrOver200,NO_annualMean,O3_annualMean,O3_daysOver120,O3_dailyMaxAnnualMean,O3_dailyHourlyMax,O3_daily8HrMax,PM10_annualMean,PM2_5_annualMean,cases_per_100k,deaths_per_100k,Population_density,Fully_vaccinated
117,LK Anhalt-Bitterfeld,2017,1102227,0.0,4617334,5138966,0,7436035,1508995,1344822,1651581,1307267,5455.51689702768,130.39302365520268,107.5942281672187,0.645
118,LK Anhalt-Bitterfeld,2018,1084821,0.0,4446185,5861021,2,83307,1781775,1694949,1806146,1341066,5455.51689702768,130.39302365520268,107.5942281672187,0.645
119,LK Anhalt-Bitterfeld,2019,8036774,0.0,0.8636121,5719083,2,802655,178.59,172675,1415358,1047908,5455.51689702768,130.39302365520268,107.5942281672187,0.645
120,LK Ansbach,2010,"2,02493E+14",0.0081009374488404,"1,26046E+14","5,12956E+14","1,79274E+14","7,61261E+14","1,79555E+14","1,62331E+14","1,87301E+14","1,38003E+14",6299.51002611755,111.16147553368302,93.98650354882751,0.663
121,LK Ansbach,2011,"2,02713E+14",0.0081128323003885,"1,20873E+13","5,16636E+14","1,94287E+14","7,63626E+14","1,7963E+14","1,62464E+14","1,86883E+14","1,37686E+13",6299.51002611755,111.16147553368302,93.98650354882751,0.663
122,LK Ansbach,2012,"1,95898E+14",0.0077440659731413,"1,06447E+14","5,20856E+14","2,11503E+13","7,66338E+14","1,79716E+14","1,62617E+14","1,83572E+14","1,357E+14",6299.51002611755,111.16147553368302,93.98650354882751,0.663
123,LK Ansbach,2013,"1,94162E+14",0.0076501164700861,"1,05321E+14","5,1855E+14","2,02095E+14","7,64856E+14","1,79669E+14","1,62533E+14","1,81083E+14","1,34298E+14",6299.51002611755,111.16147553368302,93.98650354882751,0.663
124,LK Ansbach,2014,"1,98275E+14",0.0078726750880684,"1,07942E+12","5,17687E+14","1,98573E+14","7,64301E+14","1,79651E+14","1,62502E+14","1,83805E+14","1,35801E+14",6299.51002611755,111.16147553368302,93.98650354882751,0.663
125,LK Ansbach,2015,"1,95204E+14",0.0077065272598189,"1,11697E+14","5,20734E+14","2,11005E+14","7,6626E+14","1,79713E+14","1,62612E+13","1,80271E+14","1,33713E+14",6299.51002611755,111.16147553368302,93.98650354882751,0.663
126,LK Ansbach,2016,"1,92303E+14",0.0075495391367392,"1,03286E+14","5,17772E+14","1,98922E+14","7,64356E+14","1,79653E+11","1,62505E+14","1,79174E+14","1,33027E+14",6299.51002611755,111.16147553368302,93.98650354882751,0.663
127,LK Ansbach,2017,"1,86719E+14",0.0072473371147147,"1,00301E+14","5,25713E+14","2,31317E+14","7,6946E+14","1,79814E+14","1,62792E+14","1,78551E+13","1,32528E+14",6299.51002611755,111.16147553368302,93.98650354882751,0.663
128,LK Ansbach,2018,"1,87899E+14",0.0073112057311242,"9,5969E+13","5,30009E+13","2,4884E+14","7,7222E+14","1,79902E+14","1,62948E+14","1,78788E+14","1,32907E+14",6299.51002611755,111.16147553368302,93.98650354882751,0.663
129,LK Ansbach,2019,"1,8376E+14",0.0070872491879797,"9,68478E+14","5,32517E+14","2,59069E+14","7,73832E+14","1,79952E+14","1,63039E+14","1,70081E+14","1,27373E+14",6299.51002611755,111.16147553368302,93.98650354882751,0.663
130,LK Aschaffenburg,2010,"2,04238E+14",0.0081953535918026,"1,40451E+14","5,02049E+14","1,3478E+14","7,54251E+14","1,79333E+14","1,61936E+14","1,91198E+14","1,40253E+14",5850.86282907167,124.24280594075277,250.02509934871077,0.663
131,LK Aschaffenburg,2011,"2,04434E+14",0.0082059773027161,"1,41243E+14","5,03952E+13","1,42545E+14","7,55475E+14","1,79372E+14","1,62005E+14","1,90851E+14","1,39951E+13",5850.86282907167,124.24280594075277,250.02509934871077,0.663
132,LK Aschaffenburg,2012,"1,95747E+14",0.0077358590597679,"1,19031E+14","5,09237E+14","1,64102E+14","7,58871E+14","1,7948E+14","1,62196E+14","1,85859E+14","1,36928E+14",5850.86282907167,124.24280594075277,250.02509934871077,0.663
133,LK Aschaffenburg,2013,"1,93534E+14",0.0076161196585875,"1,09213E+14","5,07844E+14","1,58422E+14","7,57976E+14","1,79451E+14","1,62146E+14","1,82583E+14","1,35111E+14",5850.86282907167,124.24280594075277,250.02509934871077,0.663
134,LK Aschaffenburg,2014,"1,96229E+14",0.0077619591550584,"1,15319E+14","5,07347E+14","1,56395E+14","7,57656E+14","1,79441E+14","1,62128E+14","1,85474E+14","1,36707E+13",5850.86282907167,124.24280594075277,250.02509934871077,0.663
135,LK Aschaffenburg,2015,"1,89532E+14",0.0073995580701753,"1,08912E+14","5,11398E+14","1,72917E+14","7,60259E+13","1,79523E+14","1,62274E+14","1,79341E+14","1,33041E+14",5850.86282907167,124.24280594075277,250.02509934871077,0.663
136,LK Aschaffenburg,2016,"1,88265E+14",0.007331015770224,"1,04131E+14","5,07614E+14","1,57482E+14","7,57828E+14","1,79447E+14","1,62137E+14","1,79027E+14","1,3283E+14",5850.86282907167,124.24280594075277,250.02509934871077,0.663
137,LK Aschaffenburg,2017,"1,83152E+14",0.0070543540663856,"1,01761E+14","5,14892E+14","1,87173E+14","7,62505E+14","1,79594E+14","1,62401E+14","1,77716E+14","1,31906E+14",5850.86282907167,124.24280594075277,250.02509934871077,0.663
138,LK Aschaffenburg,2018,"1,81235E+14",0.006950625417749,"9,74154E+14","5,20556E+14","2,1028E+14","7,66146E+14","1,79709E+14","1,62606E+13","1,74482E+14","1,30255E+14",5850.86282907167,124.24280594075277,250.02509934871077,0.663
139,LK Aschaffenburg,2019,"1,75284E+14",0.0066285618449903,"9,71008E+14","5,23231E+14","2,21188E+14","7,67864E+14","1,79764E+14","1,62702E+14","1,67825E+14","1,25927E+14",5850.86282907167,124.24280594075277,250.02509934871077,0.663
140,LK Augsburg,2010,"1,82474E+14",0.0070176498588842,"1,10011E+14","5,04303E+14","1,43976E+14","7,557E+14","1,79379E+13","1,62017E+14","1,72881E+13","1,29654E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
141,LK Augsburg,2011,"1,86999E+14",0.0072624901204979,"1,11345E+14","5,04572E+14","1,45074E+14","7,55873E+13","1,79385E+14","1,62027E+14","1,73467E+14","1,30019E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
142,LK Augsburg,2012,"1,80185E+14",0.006893779987761,"1,00029E+14","5,07755E+14","1,58058E+14","7,57918E+14","1,79449E+14","1,62142E+14","1,71431E+14","1,2882E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
143,LK Augsburg,2013,"1,786E+14",0.0068080373980792,"1,00697E+14","5,06809E+14","1,54198E+14","7,5731E+14","1,7943E+14","1,62108E+14","1,70063E+14","1,27972E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
144,LK Augsburg,2014,"1,80486E+14",0.0069100891435606,"9,9852E+14","5,05372E+13","1,48336E+14","7,56387E+14","1,79401E+14","1,62056E+14","1,70772E+14","1,28339E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
145,LK Augsburg,2015,"1,80494E+14",0.006910506526551,"1,02588E+12","5,07604E+14","1,57442E+13","7,57821E+14","1,79446E+14","1,62137E+14","1,69596E+14","1,2766E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
146,LK Augsburg,2016,"1,77578E+14",0.006752699940836,"9,68607E+14","5,05549E+14","1,4906E+14","7,56501E+14","1,79405E+14","1,62062E+14","1,6889E+14","1,2722E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
147,LK Augsburg,2017,"1,73635E+14",0.0065393691031633,"9,24442E+14","5,12071E+14","1,75664E+14","7,60692E+14","1,79537E+14","1,62299E+14","1,6777E+13","1,26478E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
148,LK Augsburg,2018,"1,77854E+14",0.0067676505423185,"9,05694E+14","5,1269E+14","1,78191E+14","7,6109E+13","1,7955E+14","1,62321E+14","1,70374E+14","1,28194E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
149,LK Augsburg,2019,"1,7383E+14",0.0065499172810237,"9,10513E+14","5,15475E+14","1,89549E+14","7,6288E+14","1,79606E+14","1,62422E+14","1,6268E+14","1,23359E+14",6566.62758890192,102.38374364986322,238.90801063306273,0.663
150,LK Aurich,2010,103927,0.0,0.4911469,6217077,0.715209760556505,"7,44285E+14","1,79018E+14","1,61374E+13",1838434,"1,25265E+14",2466.63651947123,32.601036923303425,146.9905703935413,0.699
151,LK Aurich,2011,1103284,0.0,1360588,5929075,0.667895488079949,"7,4354E+14","1,78995E+14","1,61332E+14",1917457,"1,28045E+13",2466.63651947123,32.601036923303425,146.9905703935413,0.699
152,LK Aurich,2012,9495896,0.0,107724,6078519,0.815307107904921,"7,45862E+14","1,79068E+14","1,61463E+14",1573208,"1,25231E+14",2466.63651947123,32.601036923303425,146.9905703935413,0.699
153,LK Aurich,2013,9166328,0.0,0.8484666,"4,94471E+14","1,03869E+14","7,49381E+14","1,7918E+14","1,61661E+13",1489191,"1,23383E+13",2466.63651947123,32.601036923303425,146.9905703935413,0.699
154,LK Aurich,2014,1206037,0.0,5410834,5988473,0,7719238,164.43,152559,1747853,"1,2648E+14",2466.63651947123,32.601036923303425,146.9905703935413,0.699
155,LK Aurich,2015,9773253,0.0,5977637,6318695,4,8021376,220725,1974874,1631862,"1,23793E+14",2466.63651947123,32.601036923303425,146.9905703935413,0.699
156,LK Aurich,2016,1031483,0.0,6319192,6168182,1,7899953,162807,1497815,1538323,"1,23515E+14",2466.63651947123,32.601036923303425,146.9905703935413,0.699
157,LK Aurich,2017,9785976,0.0,4963288,6226946,0,7932826,190822,1522755,1572633,"1,23628E+14",2466.63651947123,32.601036923303425,146.9905703935413,0.699
158,LK Aurich,2018,1039748,0.0,462018,6256345,1,8066491,174428,1408192,1665966,"1,23184E+14",2466.63651947123,32.601036923303425,146.9905703935413,0.699
159,LK Aurich,2019,8831319,0.0,1320198,6438295,1,8233807,195.56,1667525,166443,"1,21269E+14",2466.63651947123,32.601036923303425,146.9905703935413,0.699
160,LK Bad Dürkheim,2010,"1,81425E+13",0.0069608771869119,"1,26939E+14","4,89567E+14",0.838626312175393,"7,4623E+14","1,7908E+14","1,61484E+14","1,828E+14","1,35241E+14",4455.50509759105,121.80084809479415,224.08427701462927,0.678
161,LK Bad Dürkheim,2011,"1,82166E+14",0.0070009610432609,"1,27856E+14","4,90235E+14",0.865883373117558,"7,46659E+13","1,79093E+14","1,61508E+14","1,82727E+14","1,35126E+14",4455.50509759105,121.80084809479415,224.08427701462927,0.678
162,LK Bad Dürkheim,2012,"1,74667E+13",0.006595171205755,"1,08873E+14","4,94185E+14","1,02701E+14","7,49198E+14","1,79174E+14","1,61651E+14","1,78638E+14","1,32628E+14",4455.50509759105,121.80084809479415,224.08427701462927,0.678
163,LK Bad Dürkheim,2013,"1,72383E+14",0.0064716161279531,"1,04142E+13","4,94541E+14","1,04153E+14","7,49426E+14","1,79181E+13","1,61664E+14","1,76112E+14","1,31239E+13",4455.50509759105,121.80084809479415,224.08427701462927,0.678
164,LK Bad Dürkheim,2014,"1,7523E+14",0.0066256729441882,"1,09285E+13","4,93731E+14","1,00849E+14","7,48906E+14","1,79164E+14","1,61635E+14","1,7909E+14","1,32871E+14",4455.50509759105,121.80084809479415,224.08427701462927,0.678
165,LK Bad Dürkheim,2015,"1,70104E+14",0.0063482683107676,"1,02627E+14","4,96139E+14","1,10673E+14","7,50453E+14","1,79213E+14","1,61722E+14","1,73996E+14","1,29919E+14",4455.50509759105,121.80084809479415,224.08427701462927,0.678
166,LK Bad Dürkheim,2016,"1,71462E+14",0.00642174497435,"9,9674E+14","4,91457E+14",0.915748462402533,"7,47445E+14","1,79118E+13","1,61552E+14","1,74604E+14","1,30212E+14",4455.50509759105,121.80084809479415,224.08427701462927,0.678
167,LK Bad Dürkheim,2017,"1,66074E+13",0.0061302184350332,"9,84887E+14","4,98878E+14","1,21845E+14","7,52213E+14","1,79269E+14","1,61821E+14","1,73087E+14","1,29219E+13",4455.50509759105,121.80084809479415,224.08427701462927,0.678
168,LK Bad Dürkheim,2018,"1,64313E+14",0.0060349095104616,"9,12199E+14","5,04213E+14","1,43611E+14","7,55642E+14","1,79377E+14","1,62014E+14","1,6947E+14","1,27263E+14",4455.50509759105,121.80084809479415,224.08427701462927,0.678
169,LK Bad Dürkheim,2019,"1,59575E+14",0.0057785340248214,"9,13634E+14","5,06347E+14","1,52314E+13","7,57013E+14","1,79421E+14","1,62091E+14","1,64459E+14","1,23942E+14",4455.50509759105,121.80084809479415,224.08427701462927,0.678
170,LK Bad Kissingen,2010,"1,83608E+14",0.0070790033373607,"1,11957E+14","4,95118E+14","1,06509E+14","7,49797E+14","1,79193E+13","1,61685E+14","1,77456E+14","1,32086E+14",5067.41366108036,109.52902519167579,90.73766452263031,0.663
171,LK Bad Kissingen,2011,"1,83709E+13",0.0070844803075513,"1,15056E+14","4,97501E+14","1,16227E+14","7,51328E+14","1,79241E+14","1,61771E+14","1,78249E+14","1,3245E+14",5067.41366108036,109.52902519167579,90.73766452263031,0.663
172,LK Bad Kissingen,2012,"1,78528E+14",0.006804146795444,"1,03314E+14","5,00481E+14","1,28383E+14","7,53243E+14","1,79302E+14","1,61879E+14","1,75702E+14","1,30924E+14",5067.41366108036,109.52902519167579,90.73766452263031,0.663
173,LK Bad Kissingen,2013,"1,76571E+14",0.0066982072223649,"9,61069E+14","4,99804E+14","1,25624E+14","7,52809E+14","1,79288E+14","1,61855E+14","1,73063E+14","1,29469E+14",5067.41366108036,109.52902519167579,90.73766452263031,0.663
174,LK Bad Kissingen,2014,"1,79541E+14",0.0068589504048398,"1,01323E+14","4,98855E+14","1,2175E+14","7,52198E+14","1,79269E+14","1,6182E+14","1,76327E+12","1,31314E+14",5067.41366108036,109.52902519167579,90.73766452263031,0.663
175,LK Bad Kissingen,2015,"1,75016E+14",0.0066140882898055,"9,70937E+13","5,025E+14","1,36622E+14","7,54541E+14","1,79343E+14","1,61952E+14","1,71392E+14","1,28324E+14",5067.41366108036,109.52902519167579,90.73766452263031,0.663
176,LK Bad Kissingen,2016,"1,75465E+14",0.006638349662564,"9,65704E+14","4,98908E+13","1,21967E+14","7,52233E+14","1,7927E+14","1,61822E+14","1,71608E+14","1,28458E+14",5067.41366108036,109.52902519167579,90.73766452263031,0.663
177,LK Bad Kissingen,2017,"1,7235E+14",0.0064698138277889,"9,54255E+13","5,04129E+14","1,43264E+14","7,55588E+13","1,79376E+14","1,62011E+13","1,72281E+14","1,28695E+14",5067.41366108036,109.52902519167579,90.73766452263031,0.663
178,LK Bad Kissingen,2018,"1,71513E+14",0.0064245063968649,"9,38301E+14","5,08949E+14","1,62927E+14","7,58686E+14","1,79474E+14","1,62186E+13","1,70648E+14","1,27994E+13",5067.41366108036,109.52902519167579,90.73766452263031,0.663
179,LK Bad Kissingen,2019,"1,68463E+14",0.0062594740469878,"9,46816E+14","5,10814E+14","1,70538E+14","7,59885E+14","1,79512E+14","1,62253E+13","1,64208E+14","1,23869E+14",5067.41366108036,109.52902519167579,90.73766452263031,0.663
180,LK Bad Kreuznach,2010,3176032,0.0,2003758,3426013,"1,04284E+14","7,49447E+14","1,79182E+14","1,61665E+14",1999556,1562091,4908.47013468056,93.86063270885566,183.82762235613765,0.678
181,LK Bad Kreuznach,2011,2815799,0.0,2157295,3733658,"1,0717E+14","7,49902E+14","1,79196E+14","1,61691E+14",1996932,1550326,4908.47013468056,93.86063270885566,183.82762235613765,0.678
182,LK Bad Kreuznach,2012,2757466,0.0,2057904,3973835,"1,23736E+13","7,52511E+13","1,79278E+14","1,61838E+14",1626118,1290485,4908.47013468056,93.86063270885566,183.82762235613765,0.678
183,LK Bad Kreuznach,2013,2620444,0.0,1771983,"4,99959E+13","1,26257E+14","7,52908E+14","1,79291E+14","1,6186E+14",1636149,1370811,4908.47013468056,93.86063270885566,183.82762235613765,0.678
184,LK Bad Kreuznach,2014,2518494,0.0,2355386,4149586,0,6413944,1614855,1563558,1769317,1371013,4908.47013468056,93.86063270885566,183.82762235613765,0.678
185,LK Bad Kreuznach,2015,2452485,0.0,2000098,412284,0,649978,2020204,1837463,1725548,1364634,4908.47013468056,93.86063270885566,183.82762235613765,0.678
186,LK Bad Kreuznach,2016,2401684,0.0,2085286,4146328,0,6715708,1991918,1684007,1537606,1263436,4908.47013468056,93.86063270885566,183.82762235613765,0.678
187,LK Bad Kreuznach,2017,2304564,0.0,1951869,4247043,0,6790245,177424,1630839,1557922,1317893,4908.47013468056,93.86063270885566,183.82762235613765,0.678
188,LK Bad Kreuznach,2018,2424306,0.0,1827366,4715728,0,7659779,1958753,1734832,1626307,1463307,4908.47013468056,93.86063270885566,183.82762235613765,0.678
189,LK Bad Kreuznach,2019,2221662,0.0,1559284,4486331,0,7307796,192.71,173.17,"1,67261E+14",1134299,4908.47013468056,93.86063270885566,183.82762235613765,0.678
190,LK Bad Tölz-Wolfratshausen,2010,"2,21458E+14",0.0091271510150911,"1,18756E+14","5,35631E+14","2,71774E+14","7,75834E+14","1,80016E+13","1,63151E+14","1,89626E+14","1,39645E+13",7787.88256949428,79.55573581256044,115.32430535347908,0.663
191,LK Bad Tölz-Wolfratshausen,2011,"2,29104E+14",0.0095409039095463,"1,26412E+14","5,34807E+14","2,68411E+14","7,75304E+14","1,79999E+14","1,63121E+14","1,92276E+14","1,41307E+14",7787.88256949428,79.55573581256044,115.32430535347908,0.663
192,LK Bad Tölz-Wolfratshausen,2012,"2,17644E+14",0.0089207943670832,"1,11623E+14","5,39433E+14","2,87281E+14","7,78277E+14","1,80093E+14","1,63289E+14","1,89456E+14","1,39694E+13",7787.88256949428,79.55573581256044,115.32430535347908,0.663
193,LK Bad Tölz-Wolfratshausen,2013,"2,15809E+14",0.0088214905158088,"1,17376E+14","5,38033E+13","2,81573E+14","7,77377E+13","1,80065E+14","1,63238E+14","1,87481E+14","1,38362E+14",7787.88256949428,79.55573581256044,115.32430535347908,0.663
194,LK Bad Tölz-Wolfratshausen,2014,"2,14943E+14",0.0087746540391988,"1,12215E+14","5,35927E+14","2,72981E+14","7,76024E+14","1,80022E+14","1,63162E+14","1,87381E+14","1,3831E+14",7787.88256949428,79.55573581256044,115.32430535347908,0.663
195,LK Bad Tölz-Wolfratshausen,2015,"2,16234E+14",0.0088444631437884,"1,15299E+14","5,40496E+14","2,9162E+14","7,7896E+14","1,80115E+14","1,63327E+14","1,86664E+13","1,37877E+14",7787.88256949428,79.55573581256044,115.32430535347908,0.663
196,LK Bad Tölz-Wolfratshausen,2016,"2,11707E+14",0.0085995183846673,"1,07969E+14","5,37124E+14","2,77864E+14","7,76793E+14","1,80046E+13","1,63205E+14","1,85464E+14","1,37119E+12",7787.88256949428,79.55573581256044,115.32430535347908,0.663
197,LK Bad Tölz-Wolfratshausen,2017,"2,1069E+14",0.0085444742142044,"1,0455E+14","5,43973E+14","3,05801E+14","7,81194E+14","1,80185E+14","1,63453E+14","1,83889E+14","1,36136E+14",7787.88256949428,79.55573581256044,115.32430535347908,0.663
198,LK Bad Tölz-Wolfratshausen,2018,"2,13742E+14",0.0087096197335814,"9,86325E+14","5,44802E+14","3,09184E+14","7,81727E+13","1,80202E+14","1,63483E+14","1,87487E+14","1,38456E+14",7787.88256949428,79.55573581256044,115.32430535347908,0.663
199,LK Bad Tölz-Wolfratshausen,2019,"2,08186E+14",0.008408973900579,"1,01686E+14","5,48765E+14","3,25352E+14","7,84274E+14","1,80283E+14","1,63627E+14","1,73955E+14","1,3021E+14",7787.88256949428,79.55573581256044,115.32430535347908,0.663
200,LK Bamberg,2010,"1,82137E+14",0.0069994230654226,"1,05333E+14","5,00688E+14","1,29229E+13","7,53377E+14","1,79306E+14","1,61887E+14","1,76199E+14","1,314E+14",5351.29528058198,107.12082279639586,126.43503012254781,0.663
201,LK Bamberg,2011,"1,81416E+14",0.006960400400774,"1,03683E+14","5,04294E+14","1,43941E+13","7,55694E+14","1,79379E+14","1,62017E+14","1,76674E+14","1,31595E+14",5351.29528058198,107.12082279639586,126.43503012254781,0.663
202,LK Bamberg,2012,"1,76443E+14",0.0066913181049447,"9,49752E+13","5,07503E+14","1,57029E+14","7,57756E+13","1,79444E+14","1,62133E+14","1,74467E+14","1,30281E+14",5351.29528058198,107.12082279639586,126.43503012254781,0.663
203,LK Bamberg,2013,"1,75237E+14",0.0066260400296232,"9,35493E+14","5,05213E+14","1,47689E+14","7,56285E+14","1,79398E+14","1,6205E+14","1,72176E+14","1,2901E+14",5351.29528058198,107.12082279639586,126.43503012254781,0.663
204,LK Bamberg,2014,"1,78059E+13",0.0067787442752159,"9,54102E+14","5,05095E+13","1,47206E+14","7,56209E+14","1,79395E+14","1,62046E+13","1,74861E+14","1,30517E+13",5351.29528058198,107.12082279639586,126.43503012254781,0.663
205,LK Bamberg,2015,"1,75449E+14",0.0066374939970816,"9,61546E+14","5,07871E+14","1,5853E+14","7,57993E+14","1,79452E+14","1,62146E+14","1,71109E+14","1,28261E+14",5351.29528058198,107.12082279639586,126.43503012254781,0.663
206,LK Bamberg,2016,"1,7344E+14",0.0065287988984423,"9,31426E+14","5,05269E+13","1,47916E+14","7,56321E+14","1,79399E+14","1,62052E+14","1,7045E+14","1,27854E+14",5351.29528058198,107.12082279639586,126.43503012254781,0.663
207,LK Bamberg,2017,"1,6957E+14",0.0063193588368446,"9,04981E+14","5,11043E+14","1,71473E+14","7,60032E+14","1,79516E+14","1,62261E+14","1,70596E+14","1,27806E+14",5351.29528058198,107.12082279639586,126.43503012254781,0.663
208,LK Bamberg,2018,"1,69131E+14",0.0062955995724415,"8,88518E+14","5,15758E+14","1,90704E+14","7,63062E+14","1,79612E+13","1,62432E+14","1,7082E+14","1,28174E+14",5351.29528058198,107.12082279639586,126.43503012254781,0.663
209,LK Bamberg,2019,"1,66776E+14",0.0061681701086301,"8,9493E+14","5,17442E+14","1,97576E+14","7,64144E+14","1,79646E+14","1,62493E+14","1,63805E+14","1,23705E+14",5351.29528058198,107.12082279639586,126.43503012254781,0.663
210,LK Barnim,2010,1948275,0.0,4330057,3185739,"1,31959E+14","7,53807E+14","1,79319E+14","1,61911E+14","1,76687E+13","1,31516E+14",4291.59349428588,135.5801924811709,126.2990834404093,0.617
211,LK Barnim,2011,"1,71679E+14",0.0064335276103174,"9,2466E+14","5,03689E+14","1,41473E+14","7,55306E+14","1,79367E+14","1,61995E+14","1,81219E+14","1,33967E+14",4291.59349428588,135.5801924811709,126.2990834404093,0.617
212,LK Barnim,2012,"1,68029E+14",0.006235993413698,"8,51427E+14","5,06216E+14","1,51781E+14","7,5693E+14","1,79418E+14","1,62087E+14","1,75843E+14","1,30863E+14",4291.59349428588,135.5801924811709,126.2990834404093,0.617
213,LK Barnim,2013,"1,65201E+14",0.0060829660496714,"8,19635E+14","5,0755E+14","1,57222E+14","7,57787E+13","1,79445E+14","1,62135E+14","1,73684E+14","1,29621E+14",4291.59349428588,135.5801924811709,126.2990834404093,0.617
214,LK Barnim,2014,"1,69166E+14",0.0062975166897841,"8,56221E+14","5,04305E+14","1,43986E+14","7,55701E+14","1,79379E+14","1,62017E+14","1,7738E+14","1,31929E+14",4291.59349428588,135.5801924811709,126.2990834404093,0.617
215,LK Barnim,2015,"1,63312E+14",0.0059807510105746,"8,61147E+14","5,1022E+14","1,68114E+14","7,59503E+14","1,79499E+14","1,62232E+14","1,73048E+14","1,29018E+14",4291.59349428588,135.5801924811709,126.2990834404093,0.617
216,LK Barnim,2016,"1,68447E+13",0.0062586319965333,"8,54211E+14","5,0415E+14","1,4335E+14","7,55601E+14","1,79376E+14","1,62012E+14","1,71837E+14","1,2848E+14",4291.59349428588,135.5801924811709,126.2990834404093,0.617
